lon,lat,value,qc_reason,y_pred_oof,residual_oof
120.63,23.17,17.3,,12.024034943699226,5.275965056300775
120.66,23.17,20.0,,8.929860071280032,11.070139928719968
120.69,23.17,15.0,,6.658968001877934,8.341031998122066
120.72,23.17,7.9,,6.522120147292158,1.3778798527078422
120.75,23.17,7.7,,14.212577155678888,-6.512577155678888
120.78,23.17,2.6,,14.602581268999852,-12.002581268999853
120.81,23.17,9.3,,14.397775777280364,-5.097775777280363
120.84,23.17,8.9,,14.683719333521816,-5.783719333521816
120.87,23.17,12.7,,14.928837932276508,-2.228837932276509
120.9,23.17,20.2,,15.622668054947455,4.577331945052544
120.93,23.17,16.4,,16.329512157862652,0.07048784213734649
120.96,23.17,12.8,,16.403877205770403,-3.6038772057704023
120.99,23.17,17.7,,13.855401939755215,3.8445980602447847
121.02,23.17,13.9,,14.266155308909399,-0.3661553089093985
121.05,23.17,20.2,,15.205751753099928,4.994248246900071
121.08,23.17,18.8,,18.231337341287055,0.5686626587129453
121.11,23.17,24.1,,21.85662388089479,2.2433761191052106
121.14,23.17,24.0,,23.91668358511845,0.08331641488155128
121.17,23.17,21.3,,24.146215898747652,-2.8462158987476514
121.2,23.17,16.0,,24.317009357325617,-8.317009357325617
121.23,23.17,17.2,,24.079884398413615,-6.8798843984136155
121.26,23.17,22.7,,24.35811708656189,-1.6581170865618908
120.0,23.2,25.4,,25.227236871828726,0.17276312817127248
120.03,23.2,25.3,,25.224101475843558,0.07589852415644316
120.06,23.2,25.3,,25.192213254177364,0.10778674582263648
120.09,23.2,25.3,,25.168502438082626,0.13149756191737438
120.12,23.2,25.3,,25.09623912792564,0.203760872074362
120.15,23.2,25.1,,24.98642538564731,0.113574614352693
120.18,23.2,25.1,,24.886411922618418,0.21358807738158347
120.21,23.2,24.9,,24.850150210974878,0.04984978902512083
120.24,23.2,24.8,,24.751546269591802,0.048453730408198226
120.27,23.2,24.5,,24.441210623078756,0.05878937692124353
120.3,23.2,24.5,,24.000128532173527,0.4998714678264733
120.33,23.2,23.6,,23.697489111873917,-0.09748911187391585
120.36,23.2,23.9,,23.425366362396744,0.4746336376032545
120.39,23.2,23.5,,22.700014748608332,0.7999852513916679
120.42,23.2,22.5,,22.493456228606124,0.00654377139387563
120.45,23.2,16.9,,21.869352322257335,-4.969352322257336
120.48,23.2,22.3,,20.97552812093352,1.3244718790664791
120.51,23.2,20.7,,19.97898377452495,0.7210162254750507
120.54,23.2,20.0,,19.358658526426108,0.6413414735738918
120.57,23.2,18.8,,17.128767656325955,1.6712323436740455
120.6,23.2,14.5,,13.877914277619086,0.6220857223809144
120.63,23.2,14.8,,10.482207799542048,4.317792200457953
120.66,23.2,20.5,,8.194949514682012,12.305050485317988
120.69,23.2,16.0,,7.669774779960592,8.330225220039408
120.72,23.2,16.7,,7.846497639619394,8.853502360380606
120.75,23.2,13.7,,16.526549532999596,-2.8265495329995964
120.78,23.2,4.1,,16.630604000779595,-12.530604000779595
120.81,23.2,9.4,,15.738647748860155,-6.338647748860154
120.84,23.2,17.5,,15.769281939789675,1.7307180602103251
120.87,23.2,18.1,,14.466700035133208,3.6332999648667936
120.9,23.2,16.1,,14.048486305776075,2.0515136942239263
120.93,23.2,11.1,,14.53989021469326,-3.4398902146932606
120.96,23.2,10.3,,14.336825261567293,-4.036825261567293
120.99,23.2,13.8,,11.694382192472128,2.1056178075278726
121.02,23.2,6.2,,11.960271394795678,-5.760271394795677
121.05,23.2,13.9,,11.574624643144997,2.3253753568550035
121.08,23.2,17.0,,13.66355320683739,3.33644679316261
121.11,23.2,21.1,,17.272305952042647,3.8276940479573547
121.14,23.2,24.5,,21.188876931165098,3.3111230688349025
121.17,23.2,23.7,,24.253677275498212,-0.5536772754982131
121.2,23.2,17.7,,24.11730722631282,-6.417307226312822
121.23,23.2,17.0,,23.831483982834335,-6.831483982834335
121.26,23.2,25.4,,24.31390449391839,1.0860955060816089
120.0,23.23,25.4,,25.225165329855415,0.17483467014458398
120.03,23.23,25.4,,25.222581994656483,0.17741800534351526
120.06,23.23,25.5,,25.190297638613433,0.3097023613865666
120.09,23.23,25.3,,25.16766067453008,0.13233932546992122
120.12,23.23,25.2,,25.095234314450842,0.10476568554915744
120.15,23.23,25.1,,24.984920956116127,0.11507904388387402
120.18,23.23,25.0,,24.8854019213875,0.11459807861249871
120.21,23.23,24.9,,24.8513422845194,0.04865771548059783
120.24,23.23,24.8,,24.752263806565352,0.0477361934346483
120.27,23.23,23.8,,24.434417532422334,-0.6344175324223329
120.3,23.23,24.4,,23.99005835128134,0.40994164871865735
120.33,23.23,24.3,,23.779879604397465,0.520120395602536
120.36,23.23,20.8,,23.42581790720733,-2.6258179072073276
120.39,23.23,22.1,,22.69582324701328,-0.5958232470132785
120.42,23.23,22.7,,22.501835989816477,0.1981640101835218
120.45,23.23,21.4,,21.8201651994342,-0.4201651994342015
120.48,23.23,18.6,,20.96679775734713,-2.366797757347129
120.51,23.23,21.6,,19.960298663142147,1.6397013368578541
120.54,23.23,17.6,,17.97760240832272,-0.3776024083227192
120.57,23.23,21.3,,14.904744892738584,6.395255107261416
120.6,23.23,13.8,,11.733438163226777,2.0665618367732232
120.63,23.23,10.3,,8.71548997242192,1.5845100275780801
120.66,23.23,17.1,,8.752954939618817,8.347045060381184
120.69,23.23,20.8,,8.972172134949304,11.827827865050697
120.72,23.23,19.2,,8.937711902879151,10.262288097120848
120.75,23.23,9.2,,17.39235847331333,-8.19235847331333
120.78,23.23,1.1,,17.086495189279887,-15.986495189279887
120.81,23.23,5.6,,16.657852436068946,-11.057852436068947
120.84,23.23,14.4,,15.579608363311015,-1.179608363311015
120.87,23.23,15.5,,12.883367708159014,2.616632291840986
120.9,23.23,10.8,,11.856296184516092,-1.056296184516091
120.93,23.23,8.8,,12.071910858600273,-3.271910858600272
120.96,23.23,2.5,,11.99042627030492,-9.49042627030492
120.99,23.23,9.3,,8.91358914885969,0.38641085114030993
121.02,23.23,8.6,,9.338131447895112,-0.7381314478951122
121.05,23.23,13.4,,9.55657744213704,3.8434225578629597
121.08,23.23,12.7,,10.648260760128187,2.0517392398718126
121.11,23.23,19.5,,14.073809634087057,5.426190365912943
121.14,23.23,24.6,,18.751814436919595,5.848185563080406
121.17,23.23,24.7,,22.63117221287034,2.06882778712966
121.2,23.23,19.4,,23.29504307942322,-3.895043079423221
121.23,23.23,19.2,,23.73263978495408,-4.532639784954082
121.26,23.23,25.1,,24.204467119970346,0.8955328800296556
121.29,23.23,26.4,,22.01894180380176,4.381058196198239
120.0,23.26,25.4,,25.223713134638913,0.17628686536108518
120.03,23.26,25.4,,25.192675556647714,0.2073244433522845
120.06,23.26,25.3,,25.171534822595902,0.1284651774040988
120.09,23.26,25.3,,25.167116500518357,0.13288349948164324
120.12,23.26,25.2,,25.094574070509747,0.1054259294902522
120.15,23.26,25.1,,24.983894755204993,0.11610524479500839
120.18,23.26,25.1,,24.88466914393542,0.21533085606458258
120.21,23.26,25.0,,24.85211253390582,0.14788746609417913
120.24,23.26,24.3,,24.752678924617317,-0.4526789246173166
120.27,23.26,24.8,,24.429849279335706,0.3701507206642951
120.3,23.26,23.7,,24.115831858690676,-0.4158318586906766
120.33,23.26,24.5,,23.777303575958516,0.7226964240414837
120.36,23.26,23.1,,23.37204340395522,-0.27204340395521953
120.39,23.26,19.5,,22.692630833479335,-3.1926308334793347
120.42,23.26,21.0,,22.50779070417824,-1.507790704178241
120.45,23.26,22.5,,21.822256608350823,0.6777433916491766
120.48,23.26,22.7,,20.960913170901577,1.7390868290984223
120.51,23.26,21.1,,18.6497543706768,2.4502456293232022
120.54,23.26,17.6,,14.906650500110485,2.693349499889516
120.57,23.26,19.1,,11.820775125412215,7.279224874587786
120.6,23.26,19.5,,9.695204431259555,9.804795568740445
120.63,23.26,11.2,,9.755117262179901,1.4448827378200981
120.66,23.26,11.7,,9.843600977817971,1.8563990221820283
120.69,23.26,21.9,,10.773022306813319,11.12697769318668
120.72,23.26,21.5,,10.751280040156232,10.748719959843768
120.75,23.26,8.4,,17.681793752029016,-9.281793752029015
120.78,23.26,6.7,,17.21533234544343,-10.51533234544343
120.81,23.26,10.6,,17.030311565558847,-6.430311565558847
120.84,23.26,7.5,,15.324509050174537,-7.824509050174537
120.87,23.26,4.7,,11.667816180247113,-6.967816180247113
120.9,23.26,4.6,,10.509643187677217,-5.909643187677217
120.93,23.26,3.2,,10.487522275924151,-7.287522275924151
120.96,23.26,9.1,,10.634275642649003,-1.5342756426490034
120.99,23.26,15.2,,7.433129010754502,7.766870989245497
121.02,23.26,16.5,,7.594023305728036,8.905976694271963
121.05,23.26,19.4,,8.428490170928805,10.971509829071193
121.08,23.26,22.1,,9.64880590689917,12.451194093100831
121.11,23.26,19.3,,11.509719438174622,7.790280561825378
121.14,23.26,21.8,,17.393038388583502,4.406961611416499
121.17,23.26,25.0,,22.393670563083226,2.6063294369167735
121.2,23.26,24.4,,23.322542742927066,1.0774572570729326
121.23,23.26,23.4,,23.332139159326758,0.06786084067324083
121.26,23.26,21.3,,23.76458149002263,-2.4645814900226277
121.29,23.26,26.1,,22.418827580159885,3.6811724198401166
120.0,23.29,25.5,,25.298898479038268,0.20110152096173195
120.03,23.29,25.4,,25.291487903575476,0.10851209642452275
120.06,23.29,25.4,,25.28970989050162,0.11029010949837925
120.09,23.29,25.3,,25.236661456211532,0.06333854378846837
120.12,23.29,25.2,,25.157493438674837,0.04250656132516184
120.15,23.29,25.1,,25.08361459731631,0.016385402683692263
120.18,23.29,25.1,,25.034881496510415,0.06511850348958603
120.21,23.29,25.0,,24.961272698967658,0.0387273010323419
120.24,23.29,25.0,,24.843405018423017,0.15659498157698337
120.27,23.29,24.9,,24.543901936051423,0.35609806394857557
120.3,23.29,24.0,,24.400528703271586,-0.4005287032715863
120.33,23.29,24.2,,24.10176249848434,0.09823750151565847
120.36,23.29,22.5,,23.697758428545185,-1.1977584285451854
120.39,23.29,19.5,,23.16917243563305,-3.669172435633051
120.42,23.29,20.3,,22.91052766831391,-2.6105276683139103
120.45,23.29,23.9,,21.894548623555607,2.005451376444391
120.48,23.29,21.4,,19.247031005903942,2.1529689940960566
120.51,23.29,22.5,,16.12625287723301,6.373747122766989
120.54,23.29,22.1,,13.522661074043196,8.577338925956806
120.57,23.29,19.4,,11.050889588603832,8.349110411396166
120.6,23.29,21.0,,11.390558463614434,9.609441536385566
120.63,23.29,12.8,,11.43238995418047,1.3676100458195304
120.66,23.29,9.3,,11.225949225655038,-1.925949225655037
120.69,23.29,18.0,,12.28283138757616,5.717168612423841
120.72,23.29,21.6,,12.64981973265972,8.950180267340281
120.75,23.29,19.6,,17.53157549465105,2.0684245053489505
120.78,23.29,17.3,,17.247252198620576,0.05274780137942514
120.81,23.29,17.2,,17.50637807733719,-0.3063780773371896
120.84,23.29,5.8,,15.186883713909967,-9.386883713909967
120.87,23.29,1.4,,11.649623366732738,-10.249623366732738
120.9,23.29,1.2,,10.111685677735702,-8.911685677735703
120.93,23.29,2.6,,10.46570226459394,-7.86570226459394
120.96,23.29,8.2,,10.080547961887106,-1.8805479618871068
120.99,23.29,5.4,,7.28368410871058,-1.8836841087105798
121.02,23.29,5.5,,7.340489336147665,-1.840489336147665
121.05,23.29,13.4,,8.169767580623452,5.230232419376549
121.08,23.29,14.8,,8.97852455933303,5.821475440666971
121.11,23.29,18.0,,11.271029626362163,6.7289703736378375
121.14,23.29,24.8,,18.223643936251154,6.576356063748847
121.17,23.29,25.1,,21.972958026565102,3.127041973434899
121.2,23.29,25.3,,22.915449906104737,2.384550093895264
121.23,23.29,23.3,,23.052290486903917,0.24770951309608336
121.26,23.29,20.7,,23.312921602564288,-2.6129216025642883
121.29,23.29,24.4,,22.94018676420796,1.459813235792037
120.0,23.32,25.6,,25.383827087049294,0.21617291295070729
120.03,23.32,25.5,,25.389928666354756,0.11007133364524435
120.06,23.32,25.4,,25.389847227377768,0.010152772622230799
120.09,23.32,25.3,,25.40839418823241,-0.10839418823240976
120.12,23.32,25.3,,25.395229963084642,-0.09522996308464116
120.15,23.32,25.2,,25.369221394473243,-0.1692213944732437
120.18,23.32,25.2,,25.343171508826288,-0.14317150882628837
120.21,23.32,25.1,,25.31138867346776,-0.21138867346775925
120.24,23.32,25.0,,25.280294194298733,-0.28029419429873315
120.27,23.32,25.0,,25.267989728097245,-0.26798972809724475
120.3,23.32,24.9,,25.267260821717834,-0.36726082171783503
120.33,23.32,24.6,,25.11120016390498,-0.5112001639049772
120.36,23.32,21.3,,24.37275934225612,-3.07275934225612
120.39,23.32,20.1,,23.889707033840594,-3.7897070338405925
120.42,23.32,16.2,,23.352074339060472,-7.152074339060473
120.45,23.32,22.8,,22.86118842088315,-0.06118842088314835
120.48,23.32,22.8,,20.895209635694126,1.9047903643058746
120.51,23.32,20.4,,16.932936177781478,3.4670638222185204
120.54,23.32,23.4,,14.671343510025519,8.72865648997448
120.57,23.32,20.0,,11.834834017506607,8.165165982493393
120.6,23.32,14.9,,11.856763471096754,3.043236528903247
120.63,23.32,18.6,,11.891475701203827,6.708524298796174
120.66,23.32,12.3,,11.9522899063122,0.3477100936877999
120.69,23.32,15.3,,12.654529645334783,2.6454703546652176
120.72,23.32,16.2,,12.838260106298947,3.3617398937010528
120.75,23.32,12.8,,16.978082962632165,-4.178082962632164
120.78,23.32,15.8,,17.038421858538754,-1.2384218585387536
120.81,23.32,14.3,,17.71171195351719,-3.411711953517191
120.84,23.32,13.3,,14.787259234335242,-1.4872592343352409
120.87,23.32,9.1,,11.76877470788109,-2.6687747078810897
120.9,23.32,4.5,,10.427173475206116,-5.927173475206116
120.93,23.32,7.1,,10.699657795716861,-3.599657795716862
120.96,23.32,7.7,,10.048283793565437,-2.348283793565437
120.99,23.32,2.2,,8.209016036718156,-6.0090160367181555
121.02,23.32,6.0,,8.158491141249948,-2.1584911412499483
121.05,23.32,14.9,,8.955790686079995,5.944209313920005
121.08,23.32,16.2,,9.275953274313164,6.924046725686836
121.11,23.32,21.2,,11.40984794222915,9.790152057770849
121.14,23.32,19.0,,18.81109517063723,0.18890482936276953
121.17,23.32,23.7,,22.645468441057464,1.0545315589425357
121.2,23.32,25.3,,22.6837286684831,2.616271331516902
121.23,23.32,24.1,,22.690932099786647,1.4090679002133548
121.26,23.32,22.2,,22.719745028155085,-0.5197450281550857
121.29,23.32,23.5,,23.420803208881782,0.07919679111821765
121.32,23.32,25.7,,23.534538055229312,2.165461944770687
120.0,23.35,25.6,,25.480238952535828,0.11976104746417349
120.06,23.35,25.4,,25.466970232041746,-0.06697023204174712
120.09,23.35,25.3,,25.454122938434242,-0.15412293843424152
120.12,23.35,25.3,,25.452741119512712,-0.15274111951271152
120.15,23.35,25.2,,25.439254248303794,-0.23925424830379427
120.18,23.35,25.2,,25.432137805309345,-0.23213780530934613
120.21,23.35,25.1,,25.438159216175873,-0.3381592161758711
120.24,23.35,25.0,,25.432837686637683,-0.43283768663768285
120.27,23.35,25.0,,25.421124565043772,-0.4211245650437725
120.3,23.35,24.8,,25.407781183119422,-0.6077811831194211
120.33,23.35,24.7,,25.259275459868107,-0.5592754598681076
120.36,23.35,24.2,,24.739831981594108,-0.5398319815941086
120.39,23.35,21.8,,24.404931265339656,-2.604931265339655
120.42,23.35,19.3,,23.862064681436607,-4.562064681436606
120.45,23.35,19.8,,23.10088848446124,-3.3008884844612396
120.48,23.35,17.5,,22.09291271927169,-4.592912719271691
120.51,23.35,20.3,,19.437166844336787,0.8628331556632141
120.54,23.35,21.1,,16.64924731384699,4.450752686153013
120.57,23.35,20.3,,13.895415673903893,6.404584326096108
120.6,23.35,16.6,,12.172292056296707,4.427707943703295
120.63,23.35,16.7,,12.196336743871914,4.503663256128085
120.66,23.35,19.3,,12.481510416919082,6.818489583080918
120.69,23.35,13.1,,12.996864551228452,0.1031354487715479
120.72,23.35,15.0,,12.786929019494385,2.2130709805056146
120.75,23.35,9.3,,16.13414658888038,-6.83414658888038
120.78,23.35,15.0,,16.241990759241173,-1.2419907592411725
120.81,23.35,9.7,,15.99499573652205,-6.294995736522051
120.84,23.35,6.7,,14.31498955039951,-7.6149895503995095
120.87,23.35,2.4,,11.369086163295018,-8.969086163295017
120.9,23.35,3.1,,10.83895831257325,-7.738958312573251
120.93,23.35,9.6,,11.094880172252326,-1.4948801722523264
120.96,23.35,15.4,,10.845711048111449,4.554288951888552
120.99,23.35,7.5,,10.127508895661594,-2.6275088956615935
121.02,23.35,16.2,,9.835773307319512,6.364226692680488
121.05,23.35,15.8,,9.394432047117173,6.405567952882828
121.08,23.35,21.3,,9.347273993667658,11.952726006332343
121.11,23.35,21.6,,12.278928557847069,9.321071442152933
121.14,23.35,21.4,,19.723898936073656,1.6761010639263425
121.17,23.35,23.9,,22.497093903347924,1.4029060966520746
121.2,23.35,25.5,,22.42688290653151,3.0731170934684897
121.23,23.35,25.1,,22.265853783091057,2.8341462169089446
121.26,23.35,23.6,,22.001664894996562,1.5983351050034393
121.29,23.35,17.0,,23.805671208309057,-6.805671208309057
121.32,23.35,24.6,,23.85748142929311,0.742518570706892
120.06,23.38,25.5,,25.473142196046414,0.026857803953586057
120.09,23.38,25.4,,25.460186738585097,-0.06018673858509871
120.12,23.38,25.4,,25.4527211340993,-0.05272113409930057
120.15,23.38,25.3,,25.4390956950564,-0.13909569505639752
120.18,23.38,25.2,,25.431781481896355,-0.2317814818963555
120.21,23.38,25.2,,25.437575317218602,-0.23757531721860303
120.24,23.38,25.1,,25.43267020831668,-0.33267020831667793
120.27,23.38,25.0,,25.42166575426531,-0.42166575426530883
120.3,23.38,25.0,,25.40874175293744,-0.4087417529374413
120.33,23.38,25.0,,25.26255369801599,-0.2625536980159886
120.36,23.38,24.7,,24.749874917397907,-0.049874917397907836
120.39,23.38,23.9,,24.41052139703616,-0.5105213970361611
120.42,23.38,23.6,,23.862792466853,-0.26279246685299995
120.45,23.38,21.1,,23.09637308272869,-1.996373082728688
120.48,23.38,17.0,,22.08667604710726,-5.086676047107261
120.51,23.38,19.0,,21.29692857814408,-2.2969285781440796
120.54,23.38,22.4,,18.600768855034527,3.7992311449654714
120.57,23.38,20.5,,16.38951460480809,4.110485395191908
120.6,23.38,14.7,,14.688881838821201,0.011118161178798047
120.63,23.38,10.1,,12.591724319186374,-2.4917243191863747
120.66,23.38,12.3,,12.55691860123427,-0.2569186012342701
120.69,23.38,15.1,,12.308402040133434,2.791597959866566
120.72,23.38,18.1,,12.146900245190114,5.953099754809887
120.75,23.38,10.9,,15.15928596876244,-4.259285968762439
120.78,23.38,9.4,,15.01121936241039,-5.61121936241039
120.81,23.38,15.8,,15.582649665048658,0.21735033495134282
120.84,23.38,12.0,,13.64640668834107,-1.6464066883410702
120.87,23.38,5.5,,11.486165688506413,-5.9861656885064125
120.9,23.38,10.3,,10.876057090439568,-0.5760570904395674
120.93,23.38,13.4,,11.236307638483508,2.1636923615164925
120.96,23.38,12.7,,11.472532870402349,1.2274671295976507
120.99,23.38,13.2,,10.539973419465417,2.6600265805345824
121.02,23.38,17.8,,10.12853020443395,7.6714697955660505
121.05,23.38,20.5,,9.682101064845344,10.817898935154656
121.08,23.38,21.3,,9.395606194351735,11.904393805648265
121.11,23.38,11.2,,11.422452832657209,-0.2224528326572095
121.14,23.38,17.5,,18.644067192417445,-1.1440671924174453
121.17,23.38,23.9,,22.031480908831647,1.868519091168352
121.2,23.38,25.5,,22.02561733499646,3.4743826650035388
121.23,23.38,26.2,,21.865263978726826,4.334736021273173
121.26,23.38,21.5,,21.758309602579285,-0.2583096025792848
121.29,23.38,21.5,,24.24517711945197,-2.74517711945197
121.32,23.38,18.5,,24.345803466243236,-5.845803466243236
121.35,23.38,26.7,,24.157784023128023,2.542215976871976
120.06,23.41,25.5,,25.473547841087846,0.02645215891215358
120.09,23.41,25.4,,25.46057400030235,-0.060574000302352715
120.12,23.41,25.3,,25.452707170302187,-0.15270717030218606
120.15,23.41,25.3,,25.438862467691305,-0.13886246769130395
120.18,23.41,25.5,,25.431257480031356,0.06874251996864444
120.21,23.41,25.2,,25.436717195002636,-0.23671719500263677
120.24,23.41,25.1,,25.432401731424882,-0.3324017314248806
120.27,23.41,25.1,,25.422467932655305,-0.3224679326553037
120.3,23.41,25.1,,25.410262071870825,-0.3102620718708238
120.33,23.41,25.1,,25.267571062100227,-0.167571062100226
120.36,23.41,24.5,,24.765109542824245,-0.2651095428242449
120.39,23.41,24.9,,24.419984230350998,0.4800157696490004
120.42,23.41,24.5,,23.86505133321764,0.6349486667823605
120.45,23.41,23.0,,23.09013195197139,-0.09013195197139012
120.48,23.41,19.9,,22.07629415360645,-2.1762941536064524
120.51,23.41,20.5,,21.287848671382832,-0.7878486713828323
120.54,23.41,18.3,,20.289991744060384,-1.989991744060383
120.57,23.41,18.5,,18.203858864737036,0.29614113526296393
120.6,23.41,15.8,,15.240247955230911,0.5597520447690894
120.63,23.41,11.4,,13.23520440143861,-1.8352044014386095
120.66,23.41,11.5,,12.449111627142985,-0.9491116271429849
120.69,23.41,11.2,,11.241647511723837,-0.04164751172383774
120.72,23.41,16.9,,11.338027721649865,5.561972278350133
120.75,23.41,12.3,,14.196198613107208,-1.8961986131072077
120.78,23.41,12.3,,13.993946053879487,-1.6939460538794862
120.81,23.41,9.6,,14.858482968854174,-5.2584829688541745
120.84,23.41,7.8,,14.088083999308353,-6.288083999308353
120.87,23.41,12.1,,11.37766239054092,0.7223376094590801
120.9,23.41,7.4,,9.959932670394165,-2.559932670394165
120.93,23.41,12.0,,11.052372676737319,0.9476273232626813
120.96,23.41,15.4,,11.331759736125424,4.068240263874577
120.99,23.41,14.0,,9.968233082418623,4.031766917581377
121.02,23.41,10.2,,9.546912711503541,0.653087288496458
121.05,23.41,10.4,,8.835073457342673,1.564926542657327
121.08,23.41,13.6,,8.942587502735694,4.657412497264305
121.11,23.41,12.8,,9.460781087796466,3.3392189122035347
121.14,23.41,16.3,,16.716105677582192,-0.4161056775821912
121.17,23.41,21.6,,19.705906180269896,1.8940938197301058
121.2,23.41,25.2,,21.986125539767286,3.213874460232713
121.23,23.41,26.2,,21.818646167927795,4.381353832072204
121.26,23.41,24.7,,21.54434766773162,3.155652332268378
121.29,23.41,17.5,,24.754267072286126,-7.254267072286126
121.32,23.41,23.6,,24.759710459670718,-1.1597104596707162
121.35,23.41,25.6,,24.71925926222846,0.8807407377715428
120.03,23.44,25.5,,25.480944464060826,0.01905553593917375
120.06,23.44,25.5,,25.47956808657683,0.0204319134231703
120.09,23.44,25.4,,25.466468287572482,-0.06646828757248358
120.12,23.44,25.3,,25.452698512002378,-0.15269851200237738
120.15,23.44,25.3,,25.438495944450462,-0.13849594445046165
120.18,23.44,25.3,,25.43045838873156,-0.13045838873155802
120.21,23.44,25.2,,25.43541316368138,-0.235413163681379
120.24,23.44,25.2,,25.431937921535454,-0.23193792153545445
120.27,23.44,25.2,,25.42367096937341,-0.22367096937341202
120.3,23.44,25.1,,25.412751303993137,-0.3127513039931351
120.33,23.44,25.3,,25.275490467823726,0.024509532176274718
120.36,23.44,25.3,,24.788858767494673,0.5111412325053273
120.39,23.44,24.9,,24.436505817210797,0.4634941827892014
120.42,23.44,24.8,,23.870572778736978,0.9294272212630226
120.45,23.44,24.3,,23.081071328954437,1.218928671045564
120.48,23.44,24.3,,22.05833687085487,2.241663129145131
120.51,23.44,20.9,,21.271292615075556,-0.3712926150755571
120.54,23.44,16.3,,20.297046839316106,-3.9970468393161056
120.57,23.44,21.3,,19.245307083754444,2.054692916245557
120.6,23.44,19.4,,16.903499964457154,2.4965000355428444
120.63,23.44,15.9,,14.893652048979739,1.0063479510202615
120.66,23.44,16.3,,12.946847337029856,3.3531526629701442
120.69,23.44,9.9,,11.520637189689912,-1.620637189689912
120.72,23.44,16.2,,11.232854707149809,4.967145292850191
120.75,23.44,14.7,,13.811888762135867,0.8881112378641323
120.78,23.44,11.5,,14.579526536984986,-3.079526536984986
120.81,23.44,4.0,,14.491161081301275,-10.491161081301275
120.84,23.44,2.4,,14.162453264533049,-11.762453264533049
120.87,23.44,10.2,,11.039000090526367,-0.8390000905263673
120.9,23.44,5.4,,9.86894615369982,-4.46894615369982
120.93,23.44,5.7,,9.248306514315638,-3.5483065143156383
120.96,23.44,9.1,,9.370243916075033,-0.2702439160750334
120.99,23.44,10.7,,8.161910303573245,2.538089696426754
121.02,23.44,8.5,,7.9169530267366035,0.5830469732633965
121.05,23.44,7.6,,7.7184524639176555,-0.11845246391765585
121.08,23.44,4.4,,7.498792859948888,-3.0987928599488876
121.11,23.44,10.8,,8.364296502681384,2.4357034973186167
121.14,23.44,21.3,,12.96974193681694,8.330258063183061
121.17,23.44,24.0,,17.410274567306022,6.589725432693978
121.2,23.44,24.1,,20.509310736216637,3.5906892637833643
121.23,23.44,25.6,,21.8938178097519,3.7061821902481
121.26,23.44,25.9,,21.9940229673848,3.9059770326151977
121.29,23.44,21.1,,24.871369281301657,-3.7713692813016557
121.32,23.44,18.8,,24.744905921213913,-5.944905921213913
121.35,23.44,24.2,,24.72798311844387,-0.5279831184438706
120.03,23.47,25.5,,25.482037291323497,0.01796270867650307
120.06,23.47,25.5,,25.48027761485246,0.019722385147538546
120.09,23.47,25.4,,25.467083953886032,-0.0670839538860335
120.12,23.47,25.4,,25.452672607040057,-0.052672607040058494
120.15,23.47,25.4,,25.437867705742477,-0.03786770574247811
120.18,23.47,25.3,,25.429194292326518,-0.1291942923265168
120.21,23.47,25.3,,25.42276810899507,-0.12276810899506785
120.24,23.47,25.3,,25.43106269189526,-0.13106269189525932
120.27,23.47,25.3,,25.441351441447974,-0.1413514414479735
120.3,23.47,25.4,,25.44347878514694,-0.04347878514694159
120.33,23.47,25.4,,25.352000901435694,0.04799909856430418
120.36,23.47,24.6,,25.15003583730222,-0.5500358373022181
120.39,23.47,24.7,,24.508839386254312,0.19116061374568716
120.42,23.47,23.7,,23.79883157109994,-0.09883157109993945
120.45,23.47,24.3,,23.024724513256245,1.2752754867437552
120.48,23.47,22.1,,21.924686849227534,0.17531315077246745
120.51,23.47,21.7,,21.075887817761025,0.6241121822389744
120.54,23.47,19.8,,20.194632377566787,-0.3946323775667864
120.57,23.47,17.4,,19.735510957447246,-2.335510957447248
120.6,23.47,12.9,,18.10967076568189,-5.20967076568189
120.63,23.47,19.3,,15.713713331216988,3.5862866687830124
120.66,23.47,14.4,,13.575919935856238,0.8240800641437627
120.69,23.47,8.3,,13.222866321481217,-4.922866321481216
120.72,23.47,9.8,,12.31480637973661,-2.5148063797366085
120.75,23.47,8.0,,13.680215353559115,-5.680215353559115
120.78,23.47,8.3,,14.286563936434197,-5.986563936434196
120.81,23.47,6.2,,13.841185376417553,-7.641185376417552
120.84,23.47,5.0,,13.552173424460074,-8.552173424460074
120.87,23.47,8.8,,11.530387978766939,-2.730387978766938
120.9,23.47,6.7,,9.954164950433945,-3.254164950433945
120.93,23.47,3.6,,9.108245696812052,-5.508245696812052
120.96,23.47,5.2,,8.340069376024807,-3.1400693760248073
120.99,23.47,11.3,,6.390977469735336,4.909022530264664
121.02,23.47,6.3,,6.770544699485276,-0.4705446994852762
121.05,23.47,0.04,,5.281061881554802,-5.241061881554802
121.08,23.47,2.3,,5.995613945875731,-3.6956139458757313
121.11,23.47,10.1,,8.222384979384028,1.8776150206159716
121.14,23.47,20.2,,10.889802702124165,9.310197297875835
121.17,23.47,15.9,,16.16607737338519,-0.26607737338518866
121.2,23.47,21.6,,20.15762498560853,1.442375014391473
121.23,23.47,25.2,,22.01849936398239,3.18150063601761
121.26,23.47,25.5,,23.099769971372083,2.4002300286279166
121.29,23.47,24.8,,24.521459603748404,0.27854039625159643
121.32,23.47,21.3,,24.60093570329912,-3.3009357032991176
121.35,23.47,25.9,,24.919155087488164,0.9808449125118344
